
PKEY                         ,TOTAL_AWR_,    CON_ID,      DBID,INSTANCE_NUMBER,HH,STAT_NAME                                                       ,      HH24_TOTAL_SECS,            AVG_VALUE,           MODE_VALUE,         MEDIAN_VALUE,               PERC50,               PERC75,               PERC90,               PERC95,              PERC100,            MIN_VALUE,            MAX_VALUE,            SUM_VALUE,                COUNT
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,10,RSRC_MGR_CPU_WAIT_TIME                                          ,                32445,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,10,GLOBAL_RECEIVE_SIZE_MAX                                         ,                32445,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,             37748736,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,10,TCP_RECEIVE_SIZE_DEFAULT                                        ,                32445,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,              1179648,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,LOAD                                                            ,                32445,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,NUM_CPUS                                                        ,                32445,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                  288,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,SYS_TIME                                                        ,                32445,              1493780,               942321,              1487743,              1487743,              1762344,              1946951,              2011168,              2075384,               942321,              2075384,             13444024,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,BUSY_TIME                                                       ,                32445,              3051706,              1927174,              3046174,              3046174,              3604697,              3976790,              4105239,              4233689,              1927174,              4233689,             27465351,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,IDLE_TIME                                                       ,                32445,           2941236346,           1836889860,           2941173957,           2941173957,           3493431596,           3824668567,           3935082744,           4045496921,           1836889860,           4045496921,          26471127118,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,NICE_TIME                                                       ,                32445,                   52,                   36,                   53,                   53,                   60,                   65,                   66,                   68,                   36,                   68,                  468,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,USER_TIME                                                       ,                32445,               835812,               527410,               839345,               839345,               991042,              1089740,              1123538,              1157336,               527410,              1157336,              7522306,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,IOWAIT_TIME                                                     ,                32445,               166565,               103177,               169903,               169903,               197939,               213754,               218808,               223862,               103177,               223862,              1499087,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,VM_IN_BYTES                                                     ,                32445,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,VM_OUT_BYTES                                                    ,                32445,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,NUM_CPU_CORES                                                   ,                32445,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                  144,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,NUM_CPU_SOCKETS                                                 ,                32445,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                   18,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,SWAP_FREE_BYTES                                                 ,                32445,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,         116077326336,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,FREE_MEMORY_BYTES                                               ,                32445,         124434929892,         123684761600,         124402970624,         124402970624,         124612177920,         124844961792,         124871241728,         124897521664,         123684761600,         124897521664,        1119914369024,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,TCP_SEND_SIZE_MAX                                               ,                32445,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,             37748736,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,TCP_SEND_SIZE_MIN                                               ,                32445,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                36864,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,GLOBAL_SEND_SIZE_MAX                                            ,                32445,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              9437184,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,TCP_RECEIVE_SIZE_MAX                                            ,                32445,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,             56623104,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,TCP_RECEIVE_SIZE_MIN                                            ,                32445,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                36864,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,INACTIVE_MEMORY_BYTES                                           ,                32445,           3398294187,           3302432768,           3342364672,           3342364672,           3376361472,           3489002291,           3668842906,           3848683520,           3302432768,           3848683520,          30584647680,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,PHYSICAL_MEMORY_BYTES                                           ,                32445,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,        1210889097216,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,TCP_SEND_SIZE_DEFAULT                                           ,                32445,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,               147456,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,RSRC_MGR_CPU_WAIT_TIME                                          ,                32445,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,GLOBAL_RECEIVE_SIZE_MAX                                         ,                32445,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,             37748736,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,11,TCP_RECEIVE_SIZE_DEFAULT                                        ,                32445,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,              1179648,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,LOAD                                                            ,                32386,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    1,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,NUM_CPUS                                                        ,                32386,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                  288,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,SYS_TIME                                                        ,                32386,              1499696,               947826,              1493489,              1493489,              1768532,              1952971,              2017872,              2082772,               947826,              2082772,             13497262,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,BUSY_TIME                                                       ,                32386,              3063412,              1938050,              3058057,              3058057,              3616897,              3988607,              4118346,              4248085,              1938050,              4248085,             27570706,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,IDLE_TIME                                                       ,                32386,           2952734479,           1848429291,           2952715569,           2952715569,           3504973291,           3836209965,           3946622678,           4057035392,           1848429291,           4057035392,          26574610307,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,NICE_TIME                                                       ,                32386,                   52,                   36,                   53,                   53,                   60,                   65,                   66,                   68,                   36,                   68,                  468,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,USER_TIME                                                       ,                32386,               838750,               530050,               842666,               842666,               993958,              1092681,              1126706,              1160730,               530050,              1160730,              7548753,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,IOWAIT_TIME                                                     ,                32386,               167179,               103621,               170590,               170590,               198511,               214333,               219412,               224491,               103621,               224491,              1504614,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,VM_IN_BYTES                                                     ,                32386,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,VM_OUT_BYTES                                                    ,                32386,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,NUM_CPU_CORES                                                   ,                32386,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                  144,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,NUM_CPU_SOCKETS                                                 ,                32386,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                   18,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,SWAP_FREE_BYTES                                                 ,                32386,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,         116077326336,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,FREE_MEMORY_BYTES                                               ,                32386,         124433772089,         123682926592,         124409204736,         124409204736,         124619776000,         124842618061,         124866897510,         124891176960,         123682926592,         124891176960,        1119903948800,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,TCP_SEND_SIZE_MAX                                               ,                32386,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,             37748736,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,TCP_SEND_SIZE_MIN                                               ,                32386,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                36864,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,GLOBAL_SEND_SIZE_MAX                                            ,                32386,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              9437184,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,TCP_RECEIVE_SIZE_MAX                                            ,                32386,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,             56623104,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,TCP_RECEIVE_SIZE_MIN                                            ,                32386,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                36864,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,INACTIVE_MEMORY_BYTES                                           ,                32386,           3398843051,           3301416960,           3342995456,           3342995456,           3378761728,           3490933146,           3670170829,           3849408512,           3301416960,           3849408512,          30589587456,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,PHYSICAL_MEMORY_BYTES                                           ,                32386,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,        1210889097216,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,TCP_SEND_SIZE_DEFAULT                                           ,                32386,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,               147456,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,RSRC_MGR_CPU_WAIT_TIME                                          ,                32386,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,GLOBAL_RECEIVE_SIZE_MAX                                         ,                32386,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,             37748736,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,12,TCP_RECEIVE_SIZE_DEFAULT                                        ,                32386,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,              1179648,                    9
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,LOAD                                                            ,                28893,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,NUM_CPUS                                                        ,                28893,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                  256,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,SYS_TIME                                                        ,                28893,              1432633,               953310,              1429534,              1429534,              1671707,              1820545,              1873442,              1926339,               953310,              1926339,             11461067,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,BUSY_TIME                                                       ,                28893,              2926910,              1948908,              2922077,              2922077,              3419372,              3721565,              3828383,              3935201,              1948908,              3935201,             23415283,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,IDLE_TIME                                                       ,                28893,           2826237914,           1859968569,           2826236973,           2826236973,           3309355656,           3599323155,           3695933735,           3792544315,           1859968569,           3792544315,          22609903311,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,NICE_TIME                                                       ,                28893,                   50,                   36,                   51,                   51,                   57,                   61,                   63,                   64,                   36,                   64,                  400,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,USER_TIME                                                       ,                28893,               801411,               532694,               801372,               801372,               940508,              1021505,              1050055,              1078605,               532694,              1078605,              6411289,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,IOWAIT_TIME                                                     ,                28893,               160680,               104290,               162487,               162487,               189742,               203170,               207700,               212229,               104290,               212229,              1285443,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,VM_IN_BYTES                                                     ,                28893,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,VM_OUT_BYTES                                                    ,                28893,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,NUM_CPU_CORES                                                   ,                28893,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                  128,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,NUM_CPU_SOCKETS                                                 ,                28893,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                   16,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,SWAP_FREE_BYTES                                                 ,                28893,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,         103179845632,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,FREE_MEMORY_BYTES                                               ,                28893,         124528656896,         124284903424,         124460263424,         124460263424,         124664324096,         124842434970,         124865554637,         124888674304,         124284903424,         124888674304,         996229255168,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,TCP_SEND_SIZE_MAX                                               ,                28893,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,             33554432,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,TCP_SEND_SIZE_MIN                                               ,                28893,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                32768,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,GLOBAL_SEND_SIZE_MAX                                            ,                28893,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              8388608,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,TCP_RECEIVE_SIZE_MAX                                            ,                28893,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,             50331648,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,TCP_RECEIVE_SIZE_MIN                                            ,                28893,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                32768,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,INACTIVE_MEMORY_BYTES                                           ,                28893,           3342785024,           3301568512,           3334963200,           3334963200,           3367731200,           3384361779,           3392037274,           3399712768,           3301568512,           3399712768,          26742280192,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,PHYSICAL_MEMORY_BYTES                                           ,                28893,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,        1076345864192,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,TCP_SEND_SIZE_DEFAULT                                           ,                28893,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,               131072,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,RSRC_MGR_CPU_WAIT_TIME                                          ,                28893,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,GLOBAL_RECEIVE_SIZE_MAX                                         ,                28893,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,             33554432,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,13,TCP_RECEIVE_SIZE_DEFAULT                                        ,                28893,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,              1048576,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,LOAD                                                            ,                28656,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,NUM_CPUS                                                        ,                28656,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                   32,                  256,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,SYS_TIME                                                        ,                28656,              1438527,               958700,              1435380,              1435380,              1677579,              1827130,              1880065,              1933001,               958700,              1933001,             11508213,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,BUSY_TIME                                                       ,                28656,              2938870,              1959585,              2935327,              2935327,              3430991,              3734455,              3841217,              3947979,              1959585,              3947979,             23510962,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,IDLE_TIME                                                       ,                28656,           2837682967,           1871314737,           2837777909,           2837777909,           3320847070,           3610673308,           3707284463,           3803895618,           1871314737,           3803895618,          22701463734,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,NICE_TIME                                                       ,                28656,                   50,                   36,                   51,                   51,                   57,                   61,                   63,                   64,                   36,                   64,                  400,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,USER_TIME                                                       ,                28656,               804636,               535307,               805926,               805926,               943317,              1024537,              1053071,              1081604,               535307,              1081604,              6437087,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,IOWAIT_TIME                                                     ,                28656,               161307,               104763,               163201,               163201,               190282,               203775,               208315,               212854,               104763,               212854,              1290458,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,VM_IN_BYTES                                                     ,                28656,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,VM_OUT_BYTES                                                    ,                28656,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,NUM_CPU_CORES                                                   ,                28656,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                   16,                  128,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,NUM_CPU_SOCKETS                                                 ,                28656,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                    2,                   16,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,SWAP_FREE_BYTES                                                 ,                28656,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,          12897480704,         103179845632,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,FREE_MEMORY_BYTES                                               ,                28656,         124522909184,         124283490304,         124441257984,         124441257984,         124661422080,         124840959590,         124865206067,         124889452544,         124283490304,         124889452544,         996183273472,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,TCP_SEND_SIZE_MAX                                               ,                28656,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,             33554432,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,TCP_SEND_SIZE_MIN                                               ,                28656,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                32768,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,GLOBAL_SEND_SIZE_MAX                                            ,                28656,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              1048576,              8388608,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,TCP_RECEIVE_SIZE_MAX                                            ,                28656,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,              6291456,             50331648,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,TCP_RECEIVE_SIZE_MIN                                            ,                28656,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                 4096,                32768,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,INACTIVE_MEMORY_BYTES                                           ,                28656,           3343260160,           3301457920,           3336390656,           3336390656,           3368993792,           3384649318,           3392301875,           3399954432,           3301457920,           3399954432,          26746081280,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,PHYSICAL_MEMORY_BYTES                                           ,                28656,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,         134543233024,        1076345864192,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,TCP_SEND_SIZE_DEFAULT                                           ,                28656,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,                16384,               131072,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,RSRC_MGR_CPU_WAIT_TIME                                          ,                28656,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,GLOBAL_RECEIVE_SIZE_MAX                                         ,                28656,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,              4194304,             33554432,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,14,TCP_RECEIVE_SIZE_DEFAULT                                        ,                28656,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,               131072,              1048576,                    8
ol79-orcl-db01_ORCLCDB_132841,    738024,         0,2832984852,              1,15,LOAD                                                            ,                28833,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    8
