
PKEY                         ,    CON_ID,      DBID,INSTANCE_NUMBER,HO,METRIC_NAME                                                     ,METRIC_UNIT                                                     ,            AVG_VALUE,           MODE_VALUE,         MEDIAN_VALUE,            MIN_VALUE,            MAX_VALUE,            SUM_VALUE,               PERC50,               PERC75,               PERC90,               PERC95,              PERC100
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,14,Logical Reads Per Txn                                           ,Reads Per Txn                                                   ,                 1200,                   20,                   24,                    0,                24557,               575767,                   24,                  230,                 3325,                 6469,                24557
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,15,Logical Reads Per Txn                                           ,Reads Per Txn                                                   ,                  850,                   20,                   31,                   11,                23788,               407905,                   31,                  190,                 1318,                 5324,                23788
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,16,Logical Reads Per Txn                                           ,Reads Per Txn                                                   ,                  859,                   20,                   33,                    0,                23278,               412225,                   33,                  132,                 1190,                 5489,                23278
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,17,Logical Reads Per Txn                                           ,Reads Per Txn                                                   ,                  858,                   20,                   23,                   20,                22815,               411944,                   23,                  133,                 1133,                 5718,                22815
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,18,Logical Reads Per Txn                                           ,Reads Per Txn                                                   ,                 1116,                   20,                   32,                   20,               120152,               535660,                   32,                  160,                 1574,                 5446,               120152
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,19,Logical Reads Per Txn                                           ,Reads Per Txn                                                   ,                  849,                   20,                   39,                    0,                22740,               407393,                   39,                  131,                 1246,                 4896,                22740
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,20,Logical Reads Per Txn                                           ,Reads Per Txn                                                   ,                 1213,                   20,                   30,                    0,                22703,               582138,                   30,                  338,                 3597,                 6613,                22703
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,21,Logical Reads Per Txn                                           ,Reads Per Txn                                                   ,                  880,                   20,                   39,                   20,                22854,               422279,                   39,                  152,                 1460,                 5386,                22854
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,22,Logical Reads Per Txn                                           ,Reads Per Txn                                                   ,                 1092,                   20,                   60,                    0,                22940,               523947,                   60,                  296,                 3823,                 6551,                22940
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,23,Logical Reads Per Txn                                           ,Reads Per Txn                                                   ,                  907,                   20,                   30,                   20,                22721,               435311,                   30,                  170,                 1812,                 5800,                22721
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,00,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    3,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,01,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    4,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,02,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    3,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,03,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    3,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,04,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    3,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,05,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    3,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,06,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    4,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,07,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    3,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,08,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    4,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,09,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    4,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,10,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    3,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,11,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    3,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,12,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    3,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,13,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    2,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,14,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    3,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,15,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    2,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,16,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    2,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,17,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    2,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,18,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    3,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,19,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    2,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,20,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    3,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,21,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    3,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,22,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    3,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,23,Logons Per Sec                                                  ,Logons Per Second                                               ,                    0,                    0,                    0,                    0,                    0,                    2,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,00,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,01,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,02,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,03,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,04,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,05,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,06,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,07,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,08,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,09,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,10,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,11,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,12,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,13,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,14,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,15,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,16,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,17,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,18,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                   28,                    0,                    0,                    0,                13371,                13371,                    0,                    0,                    0,                    0,                13371
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,19,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,20,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,21,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,22,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,23,Network Traffic Volume Per Sec                                  ,Bytes Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,00,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    4,                   25,                    0,                    0,                    0,                    0,                    4
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,01,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,02,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,03,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,04,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    1,                    2,                    0,                    0,                    0,                    0,                    1
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,05,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                   26,                   35,                    0,                    0,                    0,                    0,                   26
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,06,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    2,                    4,                    0,                    0,                    0,                    0,                    2
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,07,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,08,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                   19,                   21,                    0,                    0,                    0,                    0,                   19
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,09,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,10,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    2,                    2,                    0,                    0,                    0,                    0,                    2
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,11,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,12,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,13,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,14,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    1,                    1,                    0,                    0,                    0,                    0,                    1
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,15,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,16,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,17,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,18,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    4,                    7,                    0,                    0,                    0,                    0,                    4
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,19,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,20,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    1,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,21,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                   13,                   67,                    0,                    0,                    0,                    0,                   13
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,22,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    3,                   15,                    0,                    0,                    0,                    0,                    3
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,23,Physical Reads Per Sec                                          ,Reads Per Second                                                ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,00,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    0,                    0,                    0,                    0,                    4,                   23,                    0,                    0,                    0,                    0,                    4
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,01,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    0,                    0,                    0,                    0,                    5,                    5,                    0,                    0,                    0,                    0,                    5
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,02,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,03,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,04,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    0,                    0,                    0,                    0,                   89,                   93,                    0,                    0,                    0,                    0,                   89
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,05,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    0,                    0,                    0,                    0,                    1,                    2,                    0,                    0,                    0,                    0,                    1
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,06,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    0,                    0,                    0,                    0,                    0,                    1,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,07,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,08,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    2,                    0,                    0,                    0,                 1166,                 1220,                    0,                    0,                    0,                    0,                 1166
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,09,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    0,                    0,                    0,                    0,                    1,                    1,                    0,                    0,                    0,                    0,                    1
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,10,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,11,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,12,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,13,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,14,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,15,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,16,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,17,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,18,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    1,                    0,                    0,                    0,                  254,                  264,                    0,                    0,                    0,                    0,                  254
ol79-orcl-db01_ORCLCDB_132841,         1,2832984852,              1,19,Physical Reads Per Txn                                          ,Reads Per Txn                                                   ,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0,                    0
